timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1745370000000,92896.99000000,93496.80000000,92580.18000000,92640.00000000,1413.92377000,1745373599999,131520224.20718820,112568,529.10281000,49234952.89169290,0
1745373600000,92640.00000000,93254.68000000,92604.92000000,92868.77000000,1092.04260000,1745377199999,101452328.43830440,98986,520.70540000,48381964.33102300,0
1745377200000,92868.76000000,93223.82000000,92689.40000000,93168.91000000,618.12497000,1745380799999,57452269.24049350,56829,316.47400000,29424934.03462360,0
1745380800000,93168.91000000,93666.00000000,93017.46000000,93665.99000000,901.69092000,1745384399999,84110986.09552020,72628,443.89357000,41425099.31211930,0
1745384400000,93665.99000000,93665.99000000,93280.79000000,93478.42000000,860.57425000,1745387999999,80426150.55419590,66691,367.76667000,34368226.00229730,0
1745388000000,93478.43000000,93863.63000000,93420.00000000,93628.13000000,786.54566000,1745391599999,73676096.79830330,68837,407.70966000,38189983.66498670,0
1745391600000,93628.14000000,94264.00000000,93490.90000000,94133.82000000,1204.33150000,1745395199999,112990519.64427630,87183,720.91461000,67651555.11705340,0
1745395200000,94133.82000000,94521.79000000,93913.04000000,94285.72000000,1366.71825000,1745398799999,128792299.56901270,117166,806.60739000,76015730.40852100,0
1745398800000,94285.72000000,94398.97000000,93888.52000000,93888.52000000,800.21181000,1745402399999,75341863.31698080,58415,283.76445000,26720322.77733660,0
1745402400000,93888.53000000,93900.00000000,93340.81000000,93745.19000000,1429.75497000,1745405999999,133837294.70069590,117059,633.32807000,59285894.04235100,0
1745406000000,93745.04000000,93777.95000000,93324.45000000,93466.01000000,713.03617000,1745409599999,66728476.45733340,65728,264.35474000,24744434.24983620,0
1745409600000,93466.01000000,93857.14000000,93421.94000000,93731.40000000,715.78459000,1745413199999,67055691.30485970,85069,441.68112000,41373861.40659360,0
1745413200000,93731.40000000,94696.05000000,92872.16000000,93020.22000000,3287.20024000,1745416799999,308210801.28067750,348062,1558.15337000,146206342.53879860,0
1745416800000,93020.35000000,93665.99000000,92666.01000000,92940.06000000,1791.42787000,1745420399999,166725344.91558170,272931,781.39784000,72727661.13933970,0
1745420400000,92940.05000000,93238.87000000,91935.41000000,93195.28000000,2750.44640000,1745423999999,254305789.85179210,296521,1373.17989000,127012639.64955590,0
1745424000000,93195.28000000,93770.19000000,92913.04000000,93641.74000000,1369.64971000,1745427599999,127919182.80666950,172686,685.19108000,64019034.09576940,0
1745427600000,93641.73000000,93959.47000000,93455.85000000,93894.37000000,1044.80234000,1745431199999,97982908.04272530,120273,536.11876000,50280448.89207880,0
1745431200000,93894.38000000,94219.93000000,93620.89000000,93620.89000000,696.68663000,1745434799999,65466619.89571960,128080,332.98413000,31291505.34098040,0
1745434800000,93620.89000000,93620.89000000,92963.66000000,93497.88000000,907.78449000,1745438399999,84750897.27105730,173703,360.54561000,33660183.55522380,0
1745438400000,93497.88000000,93879.42000000,93476.20000000,93640.00000000,463.61912000,1745441999999,43443002.27973860,117699,194.07961000,18187121.34279590,0
1745442000000,93640.01000000,93917.53000000,93273.06000000,93485.50000000,399.08680000,1745445599999,37384010.07582240,89425,184.14048000,17249570.63391050,0
1745445600000,93485.51000000,93790.21000000,93238.10000000,93790.19000000,365.26246000,1745449199999,34162661.52331260,71597,206.72803000,19340201.02759840,0
1745449200000,93790.19000000,93841.30000000,93525.44000000,93691.08000000,334.21699000,1745452799999,31305226.28660750,59600,126.52227000,11853590.42069120,0
1745452800000,93691.07000000,93787.65000000,93234.31000000,93357.22000000,891.30897000,1745456399999,83357371.11668180,85120,194.81827000,18215881.24324240,0
1745456400000,93357.22000000,93618.88000000,93060.75000000,93489.18000000,619.94878000,1745459999999,57845974.45703510,92295,237.25980000,22143499.91915600,0
1745460000000,93489.18000000,93631.00000000,93050.00000000,93101.23000000,473.23812000,1745463599999,44182478.08370950,101787,159.55267000,14900679.27868470,0
1745463600000,93101.23000000,93329.63000000,92650.00000000,92673.95000000,783.62779000,1745467199999,72854288.11970010,103878,278.70706000,25917478.77910900,0
1745467200000,92673.95000000,92839.46000000,92385.12000000,92746.66000000,1107.29168000,1745470799999,102597966.59418520,118322,570.53098000,52868744.23355220,0
1745470800000,92746.67000000,92903.94000000,92527.62000000,92576.61000000,422.05332000,1745474399999,39136929.12619640,66638,141.86323000,13157452.18779220,0
1745474400000,92576.60000000,92666.67000000,92254.00000000,92388.69000000,820.57307000,1745477999999,75889128.66738630,96596,260.60269000,24097158.35312280,0
1745478000000,92388.70000000,92636.53000000,92101.63000000,92203.55000000,1079.93964000,1745481599999,99704106.45078560,123034,431.63170000,39851488.99620740,0
1745481600000,92203.54000000,92357.58000000,91660.01000000,92017.75000000,1831.96132000,1745485199999,168492711.49751180,196008,637.07615000,58586402.11877660,0
1745485200000,92017.75000000,92589.56000000,91976.76000000,92476.90000000,995.55388000,1745488799999,91885862.71724810,107252,589.22491000,54381313.01647280,0
1745488800000,92476.89000000,92657.69000000,92370.16000000,92550.89000000,612.27030000,1745492399999,56654563.87575390,66586,284.83422000,26356841.85490740,0
1745492400000,92550.89000000,92640.00000000,92270.67000000,92619.94000000,500.80279000,1745495999999,46287776.54512840,87764,225.09736000,20808120.81796900,0
1745496000000,92619.94000000,92805.67000000,92434.78000000,92777.27000000,679.77325000,1745499599999,62977480.28567630,109699,343.93322000,31867630.54284650,0
1745499600000,92777.27000000,92966.34000000,92554.81000000,92813.83000000,1240.39922000,1745503199999,115052020.06028060,188230,619.21045000,57450739.12078640,0
1745503200000,92813.82000000,93400.00000000,92619.04000000,93101.83000000,1571.34785000,1745506799999,146152556.69177810,255013,793.00436000,73759215.04289500,0
1745506800000,93101.84000000,93450.00000000,93011.93000000,93202.51000000,955.71570000,1745510399999,89132310.91503170,179463,505.59378000,47158418.96205650,0
1745510400000,93202.52000000,93595.22000000,93202.51000000,93346.08000000,871.05096000,1745513999999,81410118.03283620,127460,427.71717000,39974734.67435420,0
1745514000000,93346.07000000,93428.41000000,92666.62000000,93011.28000000,714.13836000,1745517599999,66390691.95317750,176186,285.12136000,26508167.83382440,0
1745517600000,93011.28000000,93463.67000000,92999.07000000,93380.00000000,426.75122000,1745521199999,39800724.33911630,128510,206.91825000,19296941.39604220,0
1745521200000,93380.00000000,93649.56000000,93189.49000000,93556.12000000,492.11945000,1745524799999,46010847.92159550,85982,211.78510000,19803259.86993060,0
1745524800000,93556.12000000,93666.00000000,93299.14000000,93390.66000000,646.10226000,1745528399999,60388917.62594210,70353,244.91377000,22895014.67958120,0
1745528400000,93391.30000000,93563.37000000,93024.00000000,93353.72000000,332.02854000,1745531999999,30989358.53452780,79584,146.77516000,13698912.37162120,0
1745532000000,93353.73000000,93582.73000000,93288.00000000,93427.98000000,355.09613000,1745535599999,33187533.50192560,53918,140.04431000,13087103.91166910,0
1745535600000,93427.98000000,94005.00000000,93373.33000000,93980.47000000,1073.96811000,1745539199999,100738420.20146880,97705,628.96531000,59002288.15629830,0
1745539200000,93980.47000000,94006.00000000,93520.00000000,93896.28000000,1400.33571000,1745542799999,131308805.32107930,152284,807.40180000,75711806.06500700,0
1745542800000,93896.27000000,94444.00000000,93602.83000000,93678.13000000,1317.12816000,1745546399999,123791686.14183940,157462,722.13001000,67864323.33937430,0
1745546400000,93678.14000000,93897.59000000,92892.00000000,92992.33000000,1069.14984000,1745549999999,99837420.75276610,149636,468.76716000,43815538.52055990,0
1745550000000,92992.33000000,93387.09000000,92855.96000000,93311.83000000,705.52433000,1745553599999,65722152.42534180,99479,311.54114000,29025064.34978140,0
1745553600000,93311.83000000,93498.00000000,93047.00000000,93058.58000000,668.38248000,1745557199999,62364660.13364170,89921,308.99011000,28834471.53555560,0
1745557200000,93058.58000000,93419.45000000,93013.56000000,93206.05000000,582.72597000,1745560799999,54347685.64816910,66763,291.00813000,27143260.62134380,0
1745560800000,93206.06000000,93612.57000000,93199.99000000,93538.07000000,522.40754000,1745564399999,48800738.87179720,79426,310.67182000,29026605.69707720,0
1745564400000,93538.08000000,93860.00000000,93497.64000000,93772.26000000,1690.35511000,1745567999999,158299303.33284030,101078,772.50889000,72345279.55220180,0
1745568000000,93772.27000000,93888.00000000,93624.63000000,93680.01000000,743.12893000,1745571599999,69639810.22546660,76730,359.86596000,33724558.83108940,0
1745571600000,93680.01000000,93873.41000000,93539.82000000,93816.42000000,500.01367000,1745575199999,46847685.28038200,66465,238.46219000,22347348.86783570,0
1745575200000,93816.42000000,93976.42000000,93581.39000000,93634.02000000,617.16074000,1745578799999,57846085.71635880,93646,244.59776000,22930575.85963990,0
1745578800000,93634.02000000,94660.00000000,93634.02000000,94635.67000000,1638.14538000,1745582399999,154416291.13086450,141316,1061.41588000,100050833.33829200,0
1745582400000,94635.67000000,94990.00000000,94270.81000000,94417.29000000,2501.32388000,1745585999999,236921074.89309110,241110,1140.59867000,108058172.77208990,0
1745586000000,94417.29000000,94688.88000000,93929.41000000,94400.01000000,1246.62972000,1745589599999,117674026.50932230,241785,577.65755000,54532777.07148080,0
1745589600000,94400.01000000,95758.04000000,94391.30000000,95368.00000000,5315.61891000,1745593199999,505347115.31348310,472683,2483.21729000,236075856.63423800,0
1745593200000,95368.00000000,95683.31000000,94804.82000000,95061.22000000,1808.96782000,1745596799999,172343787.08010750,298012,765.15383000,72909618.16847310,0
1745596800000,95061.21000000,95381.52000000,94726.86000000,95223.81000000,827.35336000,1745600399999,78666077.03057280,142543,388.32549000,36928340.74245720,0
1745600400000,95223.82000000,95554.99000000,94370.35000000,94527.79000000,1213.55237000,1745603999999,115337784.82014910,175497,506.88510000,48192849.08973060,0
1745604000000,94527.79000000,95228.28000000,94527.79000000,94970.15000000,741.12878000,1745607599999,70342149.37439620,128896,342.06081000,32460008.77073580,0
1745607600000,94970.16000000,95318.26000000,94879.05000000,95291.00000000,754.07570000,1745611199999,71717712.21894880,108454,318.59826000,30303514.14159580,0
1745611200000,95291.00000000,95345.45000000,94777.00000000,94869.57000000,537.75825000,1745614799999,51106245.19344490,73618,211.15452000,20065546.93961830,0
1745614800000,94869.57000000,95034.36000000,94441.61000000,94608.69000000,426.67149000,1745618399999,40409585.35731250,68456,156.64452000,14840498.99374360,0
1745618400000,94608.69000000,94968.94000000,94587.21000000,94850.00000000,250.01053000,1745621999999,23701030.93841660,47397,132.56000000,12566855.30039470,0
1745622000000,94850.01000000,94973.40000000,94609.25000000,94638.68000000,423.11781000,1745625599999,40088799.93038110,59171,152.00447000,14399390.52695240,0
1745625600000,94638.68000000,94935.97000000,94527.84000000,94880.69000000,1397.22066000,1745629199999,132358269.55650010,92462,548.10822000,51925186.85532770,0
1745629200000,94880.68000000,95199.00000000,94751.12000000,95013.14000000,507.35698000,1745632799999,48209508.08665950,61997,250.84160000,23836204.63236330,0
1745632800000,95013.15000000,95157.73000000,94699.11000000,95000.00000000,426.17384000,1745636399999,40447715.18481070,64452,211.14013000,20040036.42439560,0
1745636400000,95000.00000000,95059.67000000,94710.00000000,94739.99000000,211.95040000,1745639999999,20102037.43453170,57405,98.72909000,9363016.46949350,0
1745640000000,94739.99000000,94830.93000000,94533.92000000,94536.99000000,497.93432000,1745643599999,47126755.26037450,55664,156.10188000,14774713.91112360,0
1745643600000,94537.00000000,94706.60000000,94380.72000000,94626.47000000,325.12390000,1745647199999,30742958.30634800,60622,152.68770000,14439597.96678490,0
1745647200000,94626.47000000,94743.88000000,94583.91000000,94630.42000000,283.09837000,1745650799999,26796839.32512580,38396,169.78111000,16071347.41233190,0
1745650800000,94630.42000000,94794.17000000,94570.31000000,94570.31000000,303.90160000,1745654399999,28776369.63039330,44460,154.56864000,14637059.43734710,0
1745654400000,94570.31000000,94733.54000000,94268.20000000,94318.04000000,506.57636000,1745657999999,47860878.36037690,96617,247.37153000,23372173.55848700,0
1745658000000,94318.03000000,94423.77000000,94120.50000000,94277.65000000,536.19777000,1745661599999,50525842.31758570,69683,255.38903000,24066383.66915810,0
1745661600000,94277.65000000,94394.44000000,94151.07000000,94209.03000000,270.11471000,1745665199999,25473146.87898290,50231,125.14066000,11801267.84042130,0
1745665200000,94209.03000000,94250.67000000,93990.60000000,94144.06000000,434.59897000,1745668799999,40901416.44629610,67751,184.90271000,17403683.67702790,0
1745668800000,94144.07000000,94320.00000000,94113.23000000,94245.90000000,347.18690000,1745672399999,32715253.39026050,51108,169.27847000,15950907.50440420,0
1745672400000,94245.91000000,94300.95000000,93870.69000000,94149.20000000,551.38869000,1745675999999,51846947.62706470,86001,191.10909000,17971713.78771770,0
1745676000000,94149.19000000,94271.38000000,93920.00000000,94240.01000000,340.90576000,1745679599999,32080916.11928330,94345,165.02497000,15529999.22409430,0
1745679600000,94240.01000000,94394.00000000,94184.23000000,94373.24000000,399.34843000,1745683199999,37663501.14766530,60222,221.78826000,20917738.83973480,0
1745683200000,94373.24000000,94373.24000000,94041.00000000,94286.92000000,267.47055000,1745686799999,25206739.93115360,60633,110.83576000,10444702.66020760,0
1745686800000,94286.92000000,94378.87000000,94222.33000000,94316.79000000,164.43394000,1745690399999,15507146.51256710,43876,64.21614000,6055753.84210520,0
1745690400000,94316.79000000,94372.00000000,94123.50000000,94154.71000000,229.99296000,1745693999999,21677099.20272190,40362,96.07305000,9053805.80382350,0
1745694000000,94154.71000000,94334.81000000,94095.23000000,94307.50000000,170.35998000,1745697599999,16050999.70506080,42320,61.28940000,5774487.78703080,0
1745697600000,94307.51000000,94380.96000000,94087.00000000,94087.00000000,180.72695000,1745701199999,17033589.72974670,42485,66.09748000,6229873.57718860,0
1745701200000,94087.01000000,94360.00000000,94087.00000000,94355.38000000,263.61098000,1745704799999,24848871.56672650,45252,102.53591000,9664350.51342540,0
1745704800000,94355.39000000,94800.00000000,94355.39000000,94781.86000000,481.03012000,1745708399999,45520588.53913950,85025,235.90690000,22321586.66345330,0
1745708400000,94781.86000000,94888.00000000,94555.00000000,94628.00000000,318.36561000,1745711999999,30153971.58206960,64614,117.30690000,11111522.38091060,0
1745712000000,94628.00000000,95001.58000000,94576.74000000,94870.01000000,728.73565000,1745715599999,69130927.87608930,90774,361.09164000,34258251.02166230,0
1745715600000,94870.01000000,95369.00000000,94041.60000000,94117.60000000,2400.13887000,1745719199999,227590770.68936510,287898,1148.00062000,108982689.21926970,0
1745719200000,94117.60000000,94469.50000000,94050.15000000,94345.86000000,367.15753000,1745722799999,34618761.08780650,112016,161.32497000,15209487.24397760,0
1745722800000,94345.86000000,94465.00000000,94130.71000000,94156.21000000,429.84119000,1745726399999,40518199.59166960,70058,117.04750000,11033812.42974340,0
1745726400000,94156.22000000,94288.65000000,94013.00000000,94014.17000000,448.93525000,1745729999999,42263672.03639780,59793,107.67585000,10139303.70244660,0
1745730000000,94014.16000000,94173.92000000,93655.00000000,93923.88000000,744.11442000,1745733599999,69880987.75206620,115346,284.34904000,26703095.76771070,0
1745733600000,93923.89000000,94100.00000000,93880.00000000,94015.91000000,281.36839000,1745737199999,26448404.49316460,58694,103.65103000,9741867.92496290,0
1745737200000,94015.91000000,94142.52000000,93930.52000000,94065.98000000,384.30276000,1745740799999,36150827.10143190,51632,172.63333000,16239504.05348960,0
1745740800000,94065.99000000,94331.85000000,94020.00000000,94202.51000000,533.25085000,1745744399999,50235390.04018600,68137,290.23913000,27343827.33304860,0
1745744400000,94202.50000000,94229.21000000,94104.89000000,94159.87000000,229.44444000,1745747999999,21602832.49277030,48463,101.80395000,9585020.54796790,0
1745748000000,94159.87000000,94180.00000000,93940.00000000,94053.60000000,244.18725000,1745751599999,22967174.36519430,44804,122.05077000,11479487.20904650,0
1745751600000,94053.59000000,94082.13000000,93883.81000000,93920.01000000,336.14289000,1745755199999,31588264.17080640,63336,136.02186000,12782164.45911780,0
1745755200000,93920.00000000,93984.42000000,93682.93000000,93734.86000000,452.76244000,1745758799999,42471953.33364640,87508,201.34258000,18888366.47817540,0
1745758800000,93734.86000000,94086.96000000,93602.58000000,94060.09000000,453.76520000,1745762399999,42587229.06967500,97515,258.96440000,24307915.58933790,0
1745762400000,94060.09000000,94173.91000000,93928.13000000,93985.90000000,295.96220000,1745765999999,27832454.69187070,72796,175.37186000,16491278.64763520,0
1745766000000,93985.89000000,94004.82000000,93787.93000000,93901.08000000,230.15582000,1745769599999,21610584.83178830,55217,119.27913000,11199682.49664820,0
1745769600000,93901.09000000,93927.50000000,93727.08000000,93881.82000000,315.21521000,1745773199999,29578444.54328450,62829,159.39640000,14956704.53572070,0
1745773200000,93881.82000000,94158.01000000,93793.12000000,94043.78000000,383.55903000,1745776799999,36065894.82371750,66330,246.47743000,23178873.71762410,0
1745776800000,94043.79000000,94415.54000000,93991.80000000,94287.29000000,460.98794000,1745780399999,43452691.42246640,51922,337.76575000,31837438.96947300,0
1745780400000,94287.28000000,94434.79000000,94200.00000000,94433.50000000,194.86179000,1745783999999,18383332.08329540,46083,106.04148000,10002756.65822540,0
1745784000000,94433.49000000,94433.50000000,94260.86000000,94260.86000000,153.91584000,1745787599999,14519963.07013210,44337,54.87196000,5176168.52672510,0
1745787600000,94260.87000000,94545.45000000,94160.49000000,94328.29000000,242.97815000,1745791199999,22928054.14375780,51298,125.43074000,11839109.28642540,0
1745791200000,94328.30000000,94335.84000000,93641.70000000,93939.57000000,563.30862000,1745794799999,52919495.74872980,130888,248.61613000,23358960.42295560,0
1745794800000,93939.57000000,93939.57000000,93660.00000000,93749.30000000,287.74927000,1745798399999,26988482.72730700,80486,110.63964000,10376472.86678010,0
1745798400000,93749.29000000,93798.71000000,93287.98000000,93419.90000000,819.66814000,1745801999999,76643382.92959390,194574,362.23649000,33871649.23315290,0
1745802000000,93419.90000000,93598.20000000,92800.01000000,92949.99000000,1271.62188000,1745805599999,118339959.79790390,221542,540.21088000,50269770.60033700,0
1745805600000,92950.00000000,93637.50000000,92890.06000000,93621.64000000,932.01032000,1745809199999,86976878.47929490,164977,523.76714000,48871534.03321670,0
1745809200000,93621.64000000,93987.30000000,93470.01000000,93849.93000000,805.95446000,1745812799999,75580654.72207090,128643,484.31144000,45420058.59833560,0
1745812800000,93849.93000000,94191.70000000,93849.93000000,94036.48000000,1136.67686000,1745816399999,106891889.28070110,93621,846.80689000,79634441.56221040,0
1745816400000,94036.47000000,94333.00000000,93962.80000000,94224.28000000,693.53970000,1745819999999,65303977.44338170,84648,352.23669000,33173571.61858960,0
1745820000000,94224.28000000,94670.46000000,94224.27000000,94583.99000000,667.50641000,1745823599999,63056108.01182300,89600,365.77326000,34557125.44953100,0
1745823600000,94584.00000000,94800.00000000,94487.09000000,94692.49000000,675.73206000,1745827199999,63959042.65084960,95957,360.03542000,34082903.36172810,0
1745827200000,94692.49000000,94821.90000000,94591.61000000,94706.39000000,517.27080000,1745830799999,48996997.65051820,82941,199.44501000,18893012.10705160,0
1745830800000,94706.40000000,94887.99000000,94662.28000000,94739.07000000,636.29638000,1745834399999,60305984.75905640,88324,272.01148000,25784348.67219880,0
1745834400000,94739.07000000,95223.78000000,94339.48000000,95060.77000000,1669.19469000,1745837999999,158415342.95537610,164926,918.21968000,87183481.92433350,0
1745838000000,95060.78000000,95550.00000000,95002.84000000,95319.99000000,1585.05499000,1745841599999,151091120.17643710,166938,1016.27195000,96867806.58527530,0
1745841600000,95319.99000000,95630.00000000,95056.00000000,95350.69000000,2035.15130000,1745845199999,194097212.99193960,177676,1289.38139000,122986059.84952700,0
1745845200000,95350.69000000,95518.50000000,93926.81000000,93965.70000000,2653.72474000,1745848799999,251614024.19667700,305427,1062.66238000,100838848.82655890,0
1745848800000,93965.70000000,94900.00000000,93850.00000000,94417.73000000,1173.25656000,1745852399999,110819570.49612150,267726,622.10461000,58763042.03835220,0
1745852400000,94417.73000000,94523.81000000,93583.90000000,93833.51000000,1012.72231000,1745855999999,95042244.01622590,257117,369.44869000,34673965.89813480,0
1745856000000,93833.50000000,94032.18000000,93444.00000000,93734.04000000,785.42906000,1745859599999,73593993.42944550,188826,399.55315000,37441765.84239020,0
1745859600000,93734.04000000,94110.00000000,93492.23000000,94100.39000000,398.76014000,1745863199999,37390184.42363870,112923,221.39733000,20761861.34453360,0
1745863200000,94100.39000000,94222.00000000,93787.61000000,94175.89000000,362.03308000,1745866799999,34013060.44828620,93803,118.99130000,11183734.47260850,0
1745866800000,94175.89000000,94920.00000000,94160.61000000,94787.20000000,738.28237000,1745870399999,69901588.02711660,141723,414.57835000,39249788.33422390,0
1745870400000,94786.73000000,94808.80000000,94373.35000000,94469.67000000,278.98826000,1745873999999,26387865.70884870,70377,116.61148000,11030878.70891500,0
1745874000000,94469.66000000,94550.00000000,94305.95000000,94549.97000000,195.96012000,1745877599999,18502746.92831620,46494,89.72867000,8472168.23468350,0
1745877600000,94549.97000000,94879.08000000,94480.00000000,94809.52000000,344.51726000,1745881199999,32608946.87300800,90743,163.38718000,15466033.46309230,0
1745881200000,94809.52000000,95180.00000000,94792.52000000,95011.18000000,768.18162000,1745884799999,73000220.15854100,95214,517.60506000,49189454.48101750,0
1745884800000,95011.18000000,95233.48000000,94829.30000000,95065.27000000,403.75166000,1745888399999,38368842.21713700,113688,224.03055000,21292565.23707290,0
1745888400000,95065.27000000,95461.53000000,94735.78000000,94857.49000000,993.29082000,1745891999999,94508004.99060920,199907,480.95694000,45779834.19526680,0
1745892000000,94857.49000000,94956.18000000,94504.81000000,94615.68000000,582.54028000,1745895599999,55189168.49391170,159059,298.02467000,28235869.82265170,0
1745895600000,94615.69000000,94809.53000000,94443.70000000,94658.76000000,375.84575000,1745899199999,35562637.48234880,80944,176.79188000,16730496.28213570,0
1745899200000,94658.75000000,94872.00000000,94290.07000000,94353.32000000,709.69675000,1745902799999,67064623.17466470,105107,206.90641000,19564170.05374240,0
1745902800000,94353.32000000,94417.97000000,94200.00000000,94276.49000000,1647.45956000,1745906399999,155349591.05874360,111980,186.39497000,17575674.87549840,0
1745906400000,94276.49000000,94811.29000000,94258.41000000,94780.00000000,377.80111000,1745909999999,35748908.29424880,79447,212.83293000,20141226.10345500,0
1745910000000,94780.01000000,94960.00000000,94704.81000000,94917.61000000,361.94456000,1745913599999,34324200.93535400,63505,184.07195000,17457511.43627990,0
1745913600000,94917.61000000,95093.55000000,94812.86000000,95030.00000000,502.20502000,1745917199999,47682976.65028880,83059,235.55956000,22367309.78726250,0
1745917200000,95030.01000000,95094.25000000,94787.15000000,94989.28000000,366.65829000,1745920799999,34805034.06529680,79905,156.94632000,14899223.42832180,0
1745920800000,94989.28000000,95042.61000000,94743.01000000,94817.32000000,592.08053000,1745924399999,56178454.64971180,71975,170.62244000,16193487.55216390,0
1745924400000,94817.32000000,95285.71000000,94810.63000000,95129.74000000,909.96441000,1745927999999,86554349.27628950,109888,463.51040000,44080574.26190080,0
1745928000000,95129.74000000,95164.35000000,94779.33000000,94813.14000000,647.86070000,1745931599999,61521663.51955740,91239,228.68827000,21718160.33110650,0
1745931600000,94813.14000000,95033.70000000,94590.48000000,94800.01000000,835.05000000,1745935199999,79167139.21740270,159338,401.17895000,38037878.95843180,0
1745935200000,94800.00000000,95300.00000000,94531.85000000,95040.80000000,960.27981000,1745938799999,91158456.10807210,204218,514.13539000,48809851.00355580,0
1745938800000,95040.81000000,95129.20000000,94728.78000000,94843.10000000,429.05785000,1745942399999,40715369.14860600,140416,196.82260000,18676454.97511510,0
1745942400000,94843.10000000,95459.99000000,94800.01000000,94954.74000000,1089.04376000,1745945999999,103704156.89858510,183032,493.62661000,46998913.29333300,0
1745946000000,94954.74000000,95368.00000000,94658.99000000,95231.37000000,871.36794000,1745949599999,82838000.02241350,183290,425.34772000,40434463.52036460,0
1745949600000,95231.37000000,95438.00000000,95060.00000000,95391.29000000,703.13824000,1745953199999,67023556.50817840,114442,319.22036000,30431179.65389300,0
1745953200000,95391.29000000,95448.84000000,95224.93000000,95300.79000000,428.02418000,1745956799999,40811142.25215450,98587,238.98813000,22789823.25573010,0
1745956800000,95300.79000000,95408.00000000,94820.00000000,94839.32000000,361.89077000,1745960399999,34387834.90818990,89783,154.95915000,14726422.91354180,0
1745960400000,94839.31000000,94968.00000000,94350.00000000,94735.66000000,783.01509000,1745963999999,74074208.78033570,162738,345.95115000,32727335.23605520,0
1745964000000,94735.65000000,94735.65000000,94000.01000000,94163.67000000,1003.36560000,1745967599999,94569561.62376820,192596,363.02064000,34214394.83822170,0
1745967600000,94163.67000000,94300.00000000,93742.54000000,94256.82000000,1020.00752000,1745971199999,95846923.19167950,142732,434.09670000,40805706.79796560,0
1745971200000,94256.82000000,94631.23000000,94136.48000000,94546.79000000,519.07237000,1745974799999,49000335.26905870,113445,264.70490000,24993131.34032880,0
1745974800000,94546.79000000,94604.70000000,94287.71000000,94527.73000000,309.08102000,1745978399999,29203949.39121980,96941,144.24640000,13628802.67243580,0
1745978400000,94527.73000000,94785.00000000,94460.00000000,94641.99000000,360.20236000,1745981999999,34085848.61384200,75750,201.65196000,19083399.89913550,0
1745982000000,94641.99000000,95111.01000000,94496.87000000,95032.84000000,576.60185000,1745985599999,54693647.70630300,101611,341.60338000,32407911.72612300,0
1745985600000,95032.84000000,95180.00000000,94869.56000000,95054.75000000,666.14870000,1745989199999,63275040.25393410,107660,274.01359000,26028798.78751980,0
1745989200000,95054.76000000,95113.20000000,94869.57000000,94894.00000000,422.26665000,1745992799999,40112940.66288690,81479,184.94934000,17574245.36237420,0
1745992800000,94894.00000000,94970.31000000,94745.40000000,94751.99000000,295.17447000,1745996399999,28006361.45860630,46281,89.75347000,8514745.47034320,0
1745996400000,94752.00000000,94869.49000000,94500.00000000,94620.99000000,464.06662000,1745999999999,43942575.05174400,61130,141.30929000,13378828.73816390,0
1746000000000,94620.99000000,94809.52000000,94527.58000000,94718.18000000,332.70984000,1746003599999,31493412.12168300,76989,157.83876000,14941877.13189350,0
1746003600000,94718.19000000,95043.23000000,94667.69000000,94970.01000000,391.75434000,1746007199999,37158227.36730650,66051,200.24051000,18994686.13239400,0
1746007200000,94970.01000000,95022.49000000,94852.67000000,94946.52000000,316.93061000,1746010799999,30085259.88538220,51284,140.22863000,13311897.29908160,0
1746010800000,94946.52000000,95228.45000000,94928.44000000,95176.66000000,619.85078000,1746014399999,58956671.22931050,67100,392.82039000,37363374.54155350,0
1746014400000,95176.66000000,95214.90000000,94349.29000000,94555.88000000,1664.41996000,1746017999999,157525707.48487370,229705,862.87733000,81631297.82679710,0
1746018000000,94555.89000000,94649.50000000,93026.00000000,93032.58000000,2712.01725000,1746021599999,254553423.38173460,379737,1054.46134000,99009240.17764020,0
1746021600000,93032.58000000,94367.70000000,92910.00000000,93705.04000000,3158.62006000,1746025199999,295717006.64637900,438198,1601.63083000,149910870.91571740,0
1746025200000,93705.04000000,94112.18000000,93659.24000000,94004.63000000,722.10473000,1746028799999,67842118.43778910,192338,334.51166000,31427295.35035350,0
1746028800000,94004.63000000,94189.58000000,93528.71000000,93939.98000000,690.56111000,1746032399999,64811167.93064550,177989,377.37496000,35411341.94999400,0
1746032400000,93939.98000000,94267.14000000,93752.15000000,94100.39000000,402.85742000,1746035999999,37893717.21920410,112058,186.65678000,17554282.17111600,0
1746036000000,94100.39000000,94500.00000000,94009.12000000,94078.24000000,510.06539000,1746039599999,48072550.82913310,166067,238.39751000,22473584.50923010,0
1746039600000,94078.23000000,94266.36000000,93757.63000000,94152.01000000,432.10412000,1746043199999,40626085.36082060,145778,172.15458000,16190422.73118000,0
1746043200000,94152.01000000,94739.14000000,94109.46000000,94555.99000000,896.76548000,1746046799999,84744285.82204980,143729,533.14698000,50385926.98672070,0
1746046800000,94556.00000000,94784.10000000,94382.35000000,94419.00000000,330.16484000,1746050399999,31230694.99734540,84461,150.03394000,14192973.33184570,0
1746050400000,94418.99000000,94720.00000000,94059.69000000,94114.05000000,512.06584000,1746053999999,48295560.58883660,115466,184.46057000,17401059.59115440,0
